pair_id,n_pairs,c_type,v_type,grammatical,ungrammatical,ungram_source,alignment,embed,NP1,NP1_anim,NP1_number,NP1_type,NP2,NP2_anim,NP2_number,NP2_type,V1,V1_lemma,V1_class,V1_tense,V2,V2_lemma,V2_class,v2_object,crit_tokens,source,notes,full_paradigm,bigram_confound,sentence_length_grammatical,n_tokens_grammatical,n_tokens_ungrammatical,crit_token_positions,grammatical_logprob,ungrammatical_logprob,logprob_diff,V2_surface,NP3,NP3_anim,NP3_number,NP3_type,V3,V3_surface,V3_class,NP4,NP4_anim,NP4_number,NP4_type,V3_lemma,V4,V4_lemma,V4_class,V4_surface
4np_t1_013_D2,4,1,D2,Ze zegt dat de moeder Marie Jan de man hoort laten zien lopen.,Ze zegt dat de moeder Marie Jan de man hoort zien laten lopen.,verb_order_partial,False,Ze zegt dat,de moeder,animate,sg,common,Marie,animate,sg,proper,hoort,horen,perception,present,laten,,causative,,"[""laten"", ""zien""]",generated,Partial verb permutation V1V3V2V4: middle pair swapped. NP1-V1 and NP4-V4 preserved. NP2-V2 and NP3-V3 disrupted.,False,,13,,,,,,,laten,Jan,animate,sg,proper,zien,zien,perception,de man,animate,sg,common,,lopen,,motion,lopen
4np_t1_013_D3,4,1,D3,Ze zegt dat de moeder Marie Jan de man hoort laten zien lopen.,Ze zegt dat de moeder Marie Jan de man laten hoort zien lopen.,verb_order_partial,False,Ze zegt dat,de moeder,animate,sg,common,Marie,animate,sg,proper,hoort,horen,perception,present,laten,,causative,,"[""hoort"", ""laten""]",generated,"Partial verb permutation V2V1V3V4: first pair swapped. NP3-V3 and NP4-V4 preserved. NP1-V1 and NP2-V2 disrupted. Confound: V1 is finite; in D3 it appears where an infinitive is expected, adding a morphosyntactic anomaly alongside the word-order violation. Note this in analysis.",False,,13,,,,,,,laten,Jan,animate,sg,proper,zien,zien,perception,de man,animate,sg,common,,lopen,,motion,lopen
4np_t1_014_A,4,1,A,Hij weet dat de studenten Jan de kinderen de leraren horen laten zien zingen.,Hij weet dat de studenten Jan de kinderen de leraren zingen zien laten horen.,verb_order,False,Hij weet dat,de studenten,animate,pl,common,Jan,animate,sg,proper,horen,horen,perception,present,laten,,causative,,"[""horen"", ""laten"", ""zien"", ""zingen""]",generated,,False,,14,,,,,,,laten,de kinderen,animate,pl,common,zien,zien,perception,de leraren,animate,pl,common,,zingen,,expression,zingen
4np_t1_014_D1,4,1,D1,Hij weet dat de studenten Jan de kinderen de leraren horen laten zien zingen.,Hij weet dat de studenten Jan de kinderen de leraren horen laten zingen zien.,verb_order_partial,False,Hij weet dat,de studenten,animate,pl,common,Jan,animate,sg,proper,horen,horen,perception,present,laten,,causative,,"[""zien"", ""zingen""]",generated,Partial verb permutation V1V2V4V3: final pair swapped. NP1-V1 and NP2-V2 preserved. NP3-V3 and NP4-V4 disrupted.,False,,14,,,,,,,laten,de kinderen,animate,pl,common,zien,zien,perception,de leraren,animate,pl,common,,zingen,,expression,zingen
4np_t1_014_D2,4,1,D2,Hij weet dat de studenten Jan de kinderen de leraren horen laten zien zingen.,Hij weet dat de studenten Jan de kinderen de leraren horen zien laten zingen.,verb_order_partial,False,Hij weet dat,de studenten,animate,pl,common,Jan,animate,sg,proper,horen,horen,perception,present,laten,,causative,,"[""laten"", ""zien""]",generated,Partial verb permutation V1V3V2V4: middle pair swapped. NP1-V1 and NP4-V4 preserved. NP2-V2 and NP3-V3 disrupted.,False,,14,,,,,,,laten,de kinderen,animate,pl,common,zien,zien,perception,de leraren,animate,pl,common,,zingen,,expression,zingen
4np_t1_014_D3,4,1,D3,Hij weet dat de studenten Jan de kinderen de leraren horen laten zien zingen.,Hij weet dat de studenten Jan de kinderen de leraren laten horen zien zingen.,verb_order_partial,False,Hij weet dat,de studenten,animate,pl,common,Jan,animate,sg,proper,horen,horen,perception,present,laten,,causative,,"[""horen"", ""laten""]",generated,"Partial verb permutation V2V1V3V4: first pair swapped. NP3-V3 and NP4-V4 preserved. NP1-V1 and NP2-V2 disrupted. Confound: V1 is finite; in D3 it appears where an infinitive is expected, adding a morphosyntactic anomaly alongside the word-order violation. Note this in analysis.",False,,14,,,,,,,laten,de kinderen,animate,pl,common,zien,zien,perception,de leraren,animate,pl,common,,zingen,,expression,zingen
4np_t1_015_A,4,1,A,Ze weten dat de vader Jan de vrouw de man ziet laten horen dansen.,Ze weten dat de vader Jan de vrouw de man dansen horen laten ziet.,verb_order,False,Ze weten dat,de vader,animate,sg,common,Jan,animate,sg,proper,ziet,zien,perception,present,laten,,causative,,"[""ziet"", ""laten"", ""horen"", ""dansen""]",generated,,False,,14,,,,,,,laten,de vrouw,animate,sg,common,horen,horen,perception,de man,animate,sg,common,,dansen,,activity,dansen
4np_t1_015_D1,4,1,D1,Ze weten dat de vader Jan de vrouw de man ziet laten horen dansen.,Ze weten dat de vader Jan de vrouw de man ziet laten dansen horen.,verb_order_partial,False,Ze weten dat,de vader,animate,sg,common,Jan,animate,sg,proper,ziet,zien,perception,present,laten,,causative,,"[""horen"", ""dansen""]",generated,Partial verb permutation V1V2V4V3: final pair swapped. NP1-V1 and NP2-V2 preserved. NP3-V3 and NP4-V4 disrupted.,False,,14,,,,,,,laten,de vrouw,animate,sg,common,horen,horen,perception,de man,animate,sg,common,,dansen,,activity,dansen
4np_t1_015_D2,4,1,D2,Ze weten dat de vader Jan de vrouw de man ziet laten horen dansen.,Ze weten dat de vader Jan de vrouw de man ziet horen laten dansen.,verb_order_partial,False,Ze weten dat,de vader,animate,sg,common,Jan,animate,sg,proper,ziet,zien,perception,present,laten,,causative,,"[""laten"", ""horen""]",generated,Partial verb permutation V1V3V2V4: middle pair swapped. NP1-V1 and NP4-V4 preserved. NP2-V2 and NP3-V3 disrupted.,False,,14,,,,,,,laten,de vrouw,animate,sg,common,horen,horen,perception,de man,animate,sg,common,,dansen,,activity,dansen
4np_t1_015_D3,4,1,D3,Ze weten dat de vader Jan de vrouw de man ziet laten horen dansen.,Ze weten dat de vader Jan de vrouw de man laten ziet horen dansen.,verb_order_partial,False,Ze weten dat,de vader,animate,sg,common,Jan,animate,sg,proper,ziet,zien,perception,present,laten,,causative,,"[""ziet"", ""laten""]",generated,"Partial verb permutation V2V1V3V4: first pair swapped. NP3-V3 and NP4-V4 preserved. NP1-V1 and NP2-V2 disrupted. Confound: V1 is finite; in D3 it appears where an infinitive is expected, adding a morphosyntactic anomaly alongside the word-order violation. Note this in analysis.",False,,14,,,,,,,laten,de vrouw,animate,sg,common,horen,horen,perception,de man,animate,sg,common,,dansen,,activity,dansen
4np_t1_016_A,4,1,A,Ik denk dat de studenten Marie de kinderen Piet zien laten horen zwemmen.,Ik denk dat de studenten Marie de kinderen Piet zwemmen horen laten zien.,verb_order,False,Ik denk dat,de studenten,animate,pl,common,Marie,animate,sg,proper,zien,zien,perception,present,laten,,causative,,"[""zien"", ""laten"", ""horen"", ""zwemmen""]",generated,,False,,13,,,,,,,laten,de kinderen,animate,pl,common,horen,horen,perception,Piet,animate,sg,proper,,zwemmen,,motion,zwemmen
4np_t1_016_D1,4,1,D1,Ik denk dat de studenten Marie de kinderen Piet zien laten horen zwemmen.,Ik denk dat de studenten Marie de kinderen Piet zien laten zwemmen horen.,verb_order_partial,False,Ik denk dat,de studenten,animate,pl,common,Marie,animate,sg,proper,zien,zien,perception,present,laten,,causative,,"[""horen"", ""zwemmen""]",generated,Partial verb permutation V1V2V4V3: final pair swapped. NP1-V1 and NP2-V2 preserved. NP3-V3 and NP4-V4 disrupted.,False,,13,,,,,,,laten,de kinderen,animate,pl,common,horen,horen,perception,Piet,animate,sg,proper,,zwemmen,,motion,zwemmen
4np_t1_016_D2,4,1,D2,Ik denk dat de studenten Marie de kinderen Piet zien laten horen zwemmen.,Ik denk dat de studenten Marie de kinderen Piet zien horen laten zwemmen.,verb_order_partial,False,Ik denk dat,de studenten,animate,pl,common,Marie,animate,sg,proper,zien,zien,perception,present,laten,,causative,,"[""laten"", ""horen""]",generated,Partial verb permutation V1V3V2V4: middle pair swapped. NP1-V1 and NP4-V4 preserved. NP2-V2 and NP3-V3 disrupted.,False,,13,,,,,,,laten,de kinderen,animate,pl,common,horen,horen,perception,Piet,animate,sg,proper,,zwemmen,,motion,zwemmen
4np_t1_016_D3,4,1,D3,Ik denk dat de studenten Marie de kinderen Piet zien laten horen zwemmen.,Ik denk dat de studenten Marie de kinderen Piet laten zien horen zwemmen.,verb_order_partial,False,Ik denk dat,de studenten,animate,pl,common,Marie,animate,sg,proper,zien,zien,perception,present,laten,,causative,,"[""zien"", ""laten""]",generated,"Partial verb permutation V2V1V3V4: first pair swapped. NP3-V3 and NP4-V4 preserved. NP1-V1 and NP2-V2 disrupted. Confound: V1 is finite; in D3 it appears where an infinitive is expected, adding a morphosyntactic anomaly alongside the word-order violation. Note this in analysis.",False,,13,,,,,,,laten,de kinderen,animate,pl,common,horen,horen,perception,Piet,animate,sg,proper,,zwemmen,,motion,zwemmen
4np_t1_017_A,4,1,A,Ze zegt dat de studenten Jan de vrouw Marie horen laten zien dansen.,Ze zegt dat de studenten Jan de vrouw Marie dansen zien laten horen.,verb_order,False,Ze zegt dat,de studenten,animate,pl,common,Jan,animate,sg,proper,horen,horen,perception,present,laten,,causative,,"[""horen"", ""laten"", ""zien"", ""dansen""]",generated,,False,,13,,,,,,,laten,de vrouw,animate,sg,common,zien,zien,perception,Marie,animate,sg,proper,,dansen,,activity,dansen
4np_t1_017_D1,4,1,D1,Ze zegt dat de studenten Jan de vrouw Marie horen laten zien dansen.,Ze zegt dat de studenten Jan de vrouw Marie horen laten dansen zien.,verb_order_partial,False,Ze zegt dat,de studenten,animate,pl,common,Jan,animate,sg,proper,horen,horen,perception,present,laten,,causative,,"[""zien"", ""dansen""]",generated,Partial verb permutation V1V2V4V3: final pair swapped. NP1-V1 and NP2-V2 preserved. NP3-V3 and NP4-V4 disrupted.,False,,13,,,,,,,laten,de vrouw,animate,sg,common,zien,zien,perception,Marie,animate,sg,proper,,dansen,,activity,dansen
4np_t1_017_D2,4,1,D2,Ze zegt dat de studenten Jan de vrouw Marie horen laten zien dansen.,Ze zegt dat de studenten Jan de vrouw Marie horen zien laten dansen.,verb_order_partial,False,Ze zegt dat,de studenten,animate,pl,common,Jan,animate,sg,proper,horen,horen,perception,present,laten,,causative,,"[""laten"", ""zien""]",generated,Partial verb permutation V1V3V2V4: middle pair swapped. NP1-V1 and NP4-V4 preserved. NP2-V2 and NP3-V3 disrupted.,False,,13,,,,,,,laten,de vrouw,animate,sg,common,zien,zien,perception,Marie,animate,sg,proper,,dansen,,activity,dansen
4np_t1_017_D3,4,1,D3,Ze zegt dat de studenten Jan de vrouw Marie horen laten zien dansen.,Ze zegt dat de studenten Jan de vrouw Marie laten horen zien dansen.,verb_order_partial,False,Ze zegt dat,de studenten,animate,pl,common,Jan,animate,sg,proper,horen,horen,perception,present,laten,,causative,,"[""horen"", ""laten""]",generated,"Partial verb permutation V2V1V3V4: first pair swapped. NP3-V3 and NP4-V4 preserved. NP1-V1 and NP2-V2 disrupted. Confound: V1 is finite; in D3 it appears where an infinitive is expected, adding a morphosyntactic anomaly alongside the word-order violation. Note this in analysis.",False,,13,,,,,,,laten,de vrouw,animate,sg,common,zien,zien,perception,Marie,animate,sg,proper,,dansen,,activity,dansen
4np_t1_018_A,4,1,A,Ik merk dat de kinderen Jan Marie de ouders horen laten zien spelen.,Ik merk dat de kinderen Jan Marie de ouders spelen zien laten horen.,verb_order,False,Ik merk dat,de kinderen,animate,pl,common,Jan,animate,sg,proper,horen,horen,perception,present,laten,,causative,,"[""horen"", ""laten"", ""zien"", ""spelen""]",generated,,False,,13,,,,,,,laten,Marie,animate,sg,proper,zien,zien,perception,de ouders,animate,pl,common,,spelen,,activity,spelen
4np_t1_018_D1,4,1,D1,Ik merk dat de kinderen Jan Marie de ouders horen laten zien spelen.,Ik merk dat de kinderen Jan Marie de ouders horen laten spelen zien.,verb_order_partial,False,Ik merk dat,de kinderen,animate,pl,common,Jan,animate,sg,proper,horen,horen,perception,present,laten,,causative,,"[""zien"", ""spelen""]",generated,Partial verb permutation V1V2V4V3: final pair swapped. NP1-V1 and NP2-V2 preserved. NP3-V3 and NP4-V4 disrupted.,False,,13,,,,,,,laten,Marie,animate,sg,proper,zien,zien,perception,de ouders,animate,pl,common,,spelen,,activity,spelen
4np_t1_018_D2,4,1,D2,Ik merk dat de kinderen Jan Marie de ouders horen laten zien spelen.,Ik merk dat de kinderen Jan Marie de ouders horen zien laten spelen.,verb_order_partial,False,Ik merk dat,de kinderen,animate,pl,common,Jan,animate,sg,proper,horen,horen,perception,present,laten,,causative,,"[""laten"", ""zien""]",generated,Partial verb permutation V1V3V2V4: middle pair swapped. NP1-V1 and NP4-V4 preserved. NP2-V2 and NP3-V3 disrupted.,False,,13,,,,,,,laten,Marie,animate,sg,proper,zien,zien,perception,de ouders,animate,pl,common,,spelen,,activity,spelen
4np_t1_018_D3,4,1,D3,Ik merk dat de kinderen Jan Marie de ouders horen laten zien spelen.,Ik merk dat de kinderen Jan Marie de ouders laten horen zien spelen.,verb_order_partial,False,Ik merk dat,de kinderen,animate,pl,common,Jan,animate,sg,proper,horen,horen,perception,present,laten,,causative,,"[""horen"", ""laten""]",generated,"Partial verb permutation V2V1V3V4: first pair swapped. NP3-V3 and NP4-V4 preserved. NP1-V1 and NP2-V2 disrupted. Confound: V1 is finite; in D3 it appears where an infinitive is expected, adding a morphosyntactic anomaly alongside the word-order violation. Note this in analysis.",False,,13,,,,,,,laten,Marie,animate,sg,proper,zien,zien,perception,de ouders,animate,pl,common,,spelen,,activity,spelen
4np_t1_019_A,4,1,A,Ik weet dat de leraar Jan de leraren Piet ziet laten horen zingen.,Ik weet dat de leraar Jan de leraren Piet zingen horen laten ziet.,verb_order,False,Ik weet dat,de leraar,animate,sg,common,Jan,animate,sg,proper,ziet,zien,perception,present,laten,,causative,,"[""ziet"", ""laten"", ""horen"", ""zingen""]",generated,,False,,13,,,,,,,laten,de leraren,animate,pl,common,horen,horen,perception,Piet,animate,sg,proper,,zingen,,expression,zingen
4np_t1_019_D1,4,1,D1,Ik weet dat de leraar Jan de leraren Piet ziet laten horen zingen.,Ik weet dat de leraar Jan de leraren Piet ziet laten zingen horen.,verb_order_partial,False,Ik weet dat,de leraar,animate,sg,common,Jan,animate,sg,proper,ziet,zien,perception,present,laten,,causative,,"[""horen"", ""zingen""]",generated,Partial verb permutation V1V2V4V3: final pair swapped. NP1-V1 and NP2-V2 preserved. NP3-V3 and NP4-V4 disrupted.,False,,13,,,,,,,laten,de leraren,animate,pl,common,horen,horen,perception,Piet,animate,sg,proper,,zingen,,expression,zingen
4np_t1_019_D2,4,1,D2,Ik weet dat de leraar Jan de leraren Piet ziet laten horen zingen.,Ik weet dat de leraar Jan de leraren Piet ziet horen laten zingen.,verb_order_partial,False,Ik weet dat,de leraar,animate,sg,common,Jan,animate,sg,proper,ziet,zien,perception,present,laten,,causative,,"[""laten"", ""horen""]",generated,Partial verb permutation V1V3V2V4: middle pair swapped. NP1-V1 and NP4-V4 preserved. NP2-V2 and NP3-V3 disrupted.,False,,13,,,,,,,laten,de leraren,animate,pl,common,horen,horen,perception,Piet,animate,sg,proper,,zingen,,expression,zingen
4np_t1_019_D3,4,1,D3,Ik weet dat de leraar Jan de leraren Piet ziet laten horen zingen.,Ik weet dat de leraar Jan de leraren Piet laten ziet horen zingen.,verb_order_partial,False,Ik weet dat,de leraar,animate,sg,common,Jan,animate,sg,proper,ziet,zien,perception,present,laten,,causative,,"[""ziet"", ""laten""]",generated,"Partial verb permutation V2V1V3V4: first pair swapped. NP3-V3 and NP4-V4 preserved. NP1-V1 and NP2-V2 disrupted. Confound: V1 is finite; in D3 it appears where an infinitive is expected, adding a morphosyntactic anomaly alongside the word-order violation. Note this in analysis.",False,,13,,,,,,,laten,de leraren,animate,pl,common,horen,horen,perception,Piet,animate,sg,proper,,zingen,,expression,zingen
4np_t1_020_A,4,1,A,Hij weet dat de ouders Marie de leraren de vrouw horen laten zien rennen.,Hij weet dat de ouders Marie de leraren de vrouw rennen zien laten horen.,verb_order,False,Hij weet dat,de ouders,animate,pl,common,Marie,animate,sg,proper,horen,horen,perception,present,laten,,causative,,"[""horen"", ""laten"", ""zien"", ""rennen""]",generated,,False,,14,,,,,,,laten,de leraren,animate,pl,common,zien,zien,perception,de vrouw,animate,sg,common,,rennen,,motion,rennen
4np_t1_020_D1,4,1,D1,Hij weet dat de ouders Marie de leraren de vrouw horen laten zien rennen.,Hij weet dat de ouders Marie de leraren de vrouw horen laten rennen zien.,verb_order_partial,False,Hij weet dat,de ouders,animate,pl,common,Marie,animate,sg,proper,horen,horen,perception,present,laten,,causative,,"[""zien"", ""rennen""]",generated,Partial verb permutation V1V2V4V3: final pair swapped. NP1-V1 and NP2-V2 preserved. NP3-V3 and NP4-V4 disrupted.,False,,14,,,,,,,laten,de leraren,animate,pl,common,zien,zien,perception,de vrouw,animate,sg,common,,rennen,,motion,rennen
4np_t1_020_D2,4,1,D2,Hij weet dat de ouders Marie de leraren de vrouw horen laten zien rennen.,Hij weet dat de ouders Marie de leraren de vrouw horen zien laten rennen.,verb_order_partial,False,Hij weet dat,de ouders,animate,pl,common,Marie,animate,sg,proper,horen,horen,perception,present,laten,,causative,,"[""laten"", ""zien""]",generated,Partial verb permutation V1V3V2V4: middle pair swapped. NP1-V1 and NP4-V4 preserved. NP2-V2 and NP3-V3 disrupted.,False,,14,,,,,,,laten,de leraren,animate,pl,common,zien,zien,perception,de vrouw,animate,sg,common,,rennen,,motion,rennen
4np_t1_020_D3,4,1,D3,Hij weet dat de ouders Marie de leraren de vrouw horen laten zien rennen.,Hij weet dat de ouders Marie de leraren de vrouw laten horen zien rennen.,verb_order_partial,False,Hij weet dat,de ouders,animate,pl,common,Marie,animate,sg,proper,horen,horen,perception,present,laten,,causative,,"[""horen"", ""laten""]",generated,"Partial verb permutation V2V1V3V4: first pair swapped. NP3-V3 and NP4-V4 preserved. NP1-V1 and NP2-V2 disrupted. Confound: V1 is finite; in D3 it appears where an infinitive is expected, adding a morphosyntactic anomaly alongside the word-order violation. Note this in analysis.",False,,14,,,,,,,laten,de leraren,animate,pl,common,zien,zien,perception,de vrouw,animate,sg,common,,rennen,,motion,rennen
